2020-05-05 10:08:42,951 WARN com.zaxxer.hikari.pool.HikariPool$HouseKeeper [HikariPool-1 housekeeper] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=13h34m40s393ms).
2020-05-05 19:49:34,257 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/controllers/TestController.class]
2020-05-05 19:49:34,258 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/controllers/UserController.class]
2020-05-05 19:49:34,314 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/exception/CustomResponseEntityExceptionHandler.class]
2020-05-05 19:49:34,421 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/CompetitionEntityRepoImpl.class]
2020-05-05 19:49:34,429 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/scheduling/CacheScheduler.class]
2020-05-05 19:49:34,434 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/services/CompetitionService.class]
2020-05-05 19:49:34,440 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/services/CustomUserDetailsService.class]
2020-05-05 19:49:34,441 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/services/FileService.class]
2020-05-05 19:49:34,443 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/services/OtpService.class]
2020-05-05 19:49:34,445 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/services/RoleService.class]
2020-05-05 19:49:34,448 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/util/JwtHelper.class]
2020-05-05 19:49:35,216 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.resource.token-info-uri' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:35,218 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.resource.token-info-uri' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:35,227 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.client.client-id' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:35,233 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.client.client-id' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:35,741 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'spring.servlet.multipart.enabled' in PropertySource 'configurationProperties' with value of type Boolean
2020-05-05 19:49:35,894 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-05-05 19:49:35,916 DEBUG org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Scanning for JPA repositories in packages com.surshree.app.
2020-05-05 19:49:35,948 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/CompetitionEntityRepo.class]
2020-05-05 19:49:35,949 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/FileContentRepo.class]
2020-05-05 19:49:35,949 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/RoleRepo.class]
2020-05-05 19:49:35,950 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/SubmittedEntriesRepo.class]
2020-05-05 19:49:35,950 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/SubscriptionRepo.class]
2020-05-05 19:49:35,950 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/UserDetailsRepo.class]
2020-05-05 19:49:35,951 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/UserRepository.class]
2020-05-05 19:49:36,073 DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [/Users/ptiwari/Documents/project/ss/backend/surshri_be/build/classes/java/main/com/surshree/app/repository/CompetitionEntityRepoImpl.class]
2020-05-05 19:49:36,106 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 189ms. Found 7 JPA repository interfaces.
2020-05-05 19:49:36,423 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.client.client-id' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:36,428 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.client.client-id' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:36,431 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'security.oauth2.client.client-id' in PropertySource 'configurationProperties' with value of type String
2020-05-05 19:49:37,126 DEBUG org.springframework.core.env.PropertySourcesPropertyResolver [main] Found key 'spring.servlet.multipart.enabled' in PropertySource 'configurationProperties' with value of type Boolean
2020-05-05 19:49:37,265 DEBUG org.springframework.beans.factory.support.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'refreshScope'
2020-05-05 19:49:37,271 DEBUG org.springframework.beans.factory.support.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'org.springframework.security.oauth2.config.annotation.web.configuration.AuthorizationServerEndpointsConfiguration$TokenKeyEndpointRegistrar'
2020-05-05 19:49:37,274 DEBUG org.springframework.beans.factory.support.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'org.springframework.cloud.autoconfigure.RefreshAutoConfiguration$RefreshScopeBeanDefinitionEnhancer'
